	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
PTH1R|5745	0.214024073	1.058996456	1.573808314	1.784155733	-0.165008085	-0.038492569	-0.266925644	-1.003360751	0.050009323	0.25658297	0.399666673	-0.11939903	0.327410006	-0.509012356	-0.584462424	-2.998813875	1.409121834	0.052309196	-1.612657879	0.202693153	-0.282276301	-0.517370121	-1.516504538	-1.275484021	0.117168615	-0.689667761	-0.483427	-1.3263955	-0.224679217	-1.061222841	1.440254791	1.349210738	1.389965454	-0.270356792	-0.317793055	1.357209735	-0.094113776	1.513775423	1.375941054	-0.395237273	1.552548788	0.504465041	0.755066429	1.198591302	0.918354971	1.011592302	0.174957487	0.12759515	1.597258414	-1.328509246	0.955045728	1.001437291	-0.415454392	-0.61505847	-0.12863516	-0.987486448	-0.416177281	1.664219139	0.010036701	0.301221042	-1.182212644	-0.029765272	0.190269615	-2.914915879	-0.608991062	1.428669712	-0.210507903	-1.467108997	-0.534228411	-0.676859459	-1.278665705	-0.006478603	1.025343226	1.377276935	-0.506789453	-0.297132253	-1.070267296	-0.687468229	-2.300621749	-0.837737106	-0.507738515	-0.844140038	-0.583371747	-0.7359562	-1.300983963	0.062175867	-0.849704418	-0.30578302	0.902291456	-0.423985888	-0.647888521	-1.261020475	-1.874835188	0.630684106	-0.373822906	1.449772818	1.591537036	1.420068636	1.173297702	0.911548616	1.493211469	-0.616319984	0.356392735	-0.16552368	-0.409836829	1.060581365	-2.080747431	-1.748272286	1.633296432	-1.176343163	-0.183550161	0.921986852	0.546063348	1.660430763	-0.070785949	1.185279432	1.787750619	1.523253198	-1.194557857	1.622387987	-1.398606707	-1.643702271	1.14111269	-1.150090307	1.383457315	-0.330534361	-0.982897731	-0.262673196	1.717078912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTHLH|5744	1.122960419	-1.000526853	-1.011121	-0.968240581	0.635281767	-0.582679182	0.14545696	0.074911624	-0.252082484	-0.075542848	-0.243004416	-0.123373057	2.217283814	0.457224012	-0.313455354	-0.125351775	-0.680737774	0.347842544	0.007732121	-0.993382483	1.485603782	0.741413142	1.286780737	-0.047879531	0.598348875	1.981892994	0.090917676	1.45238885	-0.265573797	1.121947743	-0.762535192	-0.975996458	-0.817279924	-0.641960762	0.179423711	-0.618300587	0.584808549	-1.197350862	-0.946377226	0.710151006	-0.851378751	1.025616913	-0.820875224	0.68868712	-0.763342883	-0.940307235	-0.955210481	-0.256324619	-0.698938037	0.492066091	-0.872412338	-0.144210538	-0.371515693	0.883005048	0.16240078	0.712541283	-0.034971684	-0.854795216	0.286444459	-0.865600764	1.034317062	0.853588946	0.698332901	2.531392793	0.052590086	-0.873278429	1.435185682	2.233951028	-0.597796034	0.371080002	0.57849717	0.590115351	-1.37643326	-0.970365862	0.081974158	-1.075514924	-1.138027757	1.967426283	2.304952128	-0.085538387	1.000408114	-0.842903967	-1.001163414	-0.312321745	-0.817127074	1.242070352	2.008645905	0.262965144	1.892723467	0.334483114	0.698957094	1.178264386	2.149815982	-0.828506818	1.43183961	-0.625432948	-0.90406154	-0.765006407	-0.547710113	-0.534855945	-0.770734387	1.077498716	-0.101970307	0.553843597	0.313144605	-0.661441029	2.016051266	-0.078741331	-1.069483722	1.090018184	0.958247388	-0.985922971	-0.982229252	-1.103948224	0.076465257	-0.965092916	-1.029895516	-1.053674561	0.151293267	-0.865213796	1.963687062	1.381865224	-1.255667452	-1.402324885	-1.15340814	-0.605294507	1.996946167	-1.088017287	-0.875410495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN20B|26095	0.466735648	1.778671981	0.186548461	1.260169389	0.82626506	-1.006134284	-0.584307393	-1.067502996	-0.16561739	0.499082663	0.906863946	0.895174338	-0.54389552	1.71126419	1.194675613	-0.341744732	0.687848455	0.343504285	-1.531715763	0.773359358	-1.988404775	0.663918597	0.521035127	-1.406822022	-1.637786502	0.79451529	0.510890337	-0.507586767	1.195690452	-0.464555726	0.074487661	0.018801943	0.785739802	-1.115609016	-1.968477071	0.665257361	-0.687219464	0.295914487	0.97377113	-2.170415008	0.95669767	-1.698192786	0.526794259	-2.170415008	1.03801888	0.282573998	0.697566598	-0.028282828	0.106741332	0.666837098	0.45698689	0.195162046	0.118009532	-0.720494179	-0.733802881	0.255007105	0.47714752	1.018884856	0.824215837	1.214117067	0.851256192	-1.821339939	-1.76663571	1.860014838	0.423617535	-1.265568483	1.189423335	-1.658015268	0.998074114	-1.703639217	-1.254387366	-1.457430534	-1.185711721	0.863737907	0.686679853	1.000706006	0.356048087	-1.229426903	-1.01699288	0.595728688	0.167729673	-1.05196134	1.813914023	0.568939259	-1.417723095	-1.216362271	0.957044268	0.567104193	-1.44535428	-2.170415008	0.227689754	0.442287879	-1.785415473	0.448348931	-1.039379767	0.070957325	0.97426961	0.933717939	0.625725375	-0.042337561	0.432360444	-1.149376257	0.316738711	0.187616582	-1.405517461	0.178923604	-1.087302898	-1.632553936	0.876304379	-1.257160194	-1.297138599	0.292116485	0.573103919	0.551565979	-1.218046162	-0.03010434	0.588212676	0.998832663	0.389706888	-0.398914264	0.334622606	0.728497146	-0.095676466	1.054229957	0.866754102	-0.2755709	-0.843662008	0.656458841	1.186387744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRCAP|5790	0.602644654	0.530132745	-0.449886473	-0.985006954	0.351613439	1.412396627	0.592578231	0.738072908	-0.095973037	0.759631199	0.338581524	0.712291582	1.019321557	-1.278883734	1.222074806	1.675003877	-0.454496631	1.242556619	0.704383943	-0.91741307	1.682195963	0.824483287	1.883154197	0.669932571	1.058680346	1.465586767	-0.052127368	1.515337884	0.796845347	1.150963029	0.341361393	-1.355574757	-0.320594498	2.143008955	-0.701479123	0.115801214	0.398605468	-0.81139494	-1.288344647	0.369097134	-1.440660724	0.493000816	-0.576908648	2.007237887	-0.622341075	-1.147251418	-1.025782676	0.170109093	-0.794614635	0.240381805	-1.213445962	0.29833591	0.276043589	0.22447108	1.689490812	0.507132216	0.989489347	-0.122464622	0.545694054	-1.301621611	0.324181604	0.512398226	-0.257372027	-1.770073407	0.109349341	0.199864062	0.260458433	-0.97650713	-0.915618804	-0.527536869	-0.915806665	0.364940684	-0.053942458	0.799766795	0.477062803	-0.469381457	-1.412148047	0.294861182	1.610597966	-0.980105257	0.591401955	1.42147441	-0.443212187	-0.148694918	1.661345524	1.003563254	1.692937954	1.029550295	-0.57791959	0.335307319	1.0793555	0.23835997	1.481558902	-1.37004722	1.807559057	0.161808557	-0.883033549	-0.271163387	-0.141352213	-0.357034559	-0.678782011	0.617453503	0.205262378	1.121125397	0.380287633	0.274369144	1.384333278	0.595550333	-0.029077869	1.305981212	0.26890322	0.288068949	-1.061509538	-1.046554826	-2.26E-05	0.453583434	-0.706181907	-1.031705475	0.325029716	-0.933958843	0.720430878	0.518392629	-1.44138647	-1.912725828	-1.614428696	-0.272750911	1.221520127	-1.784361919	-0.632738288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRD|5789	-0.638980747	0.567630528	1.232718033	1.251344833	0.300317253	-0.177296025	0.373388817	0.317257289	-0.421771886	-0.900932488	-0.306514741	-2.701338124	0.790711237	0.239632901	0.376648316	-0.202923432	0.898229206	0.7060504	-0.876494908	-0.613193189	-1.197259171	0.26975465	-1.163968419	0.499314274	0.566275304	0.008948969	-0.290240453	-1.068158843	0.717644903	0.349613139	1.08540158	0.771326417	1.243064376	-2.221311962	-0.486010885	1.020806351	-0.254207993	0.993662202	0.760721563	-2.7604777	0.9184268	-0.68528935	0.662367388	-0.429274387	0.400593631	0.431612631	0.08833647	1.164904271	1.277431037	-0.453305961	0.534723878	0.985312728	0.243498955	0.369789463	-1.721564866	-0.058157715	0.369312342	1.182480192	1.205449018	-0.033434879	-0.043164418	0.11063036	-0.717226953	0.11571547	-1.121736142	0.503393689	0.386412069	-0.462990683	0.457012734	-2.579521342	-2.3657077	0.790005601	1.064357116	1.117098073	0.833650576	0.680404731	-0.406353475	-0.401036265	-1.15134901	-0.753677048	0.904729598	-1.525471697	1.251332248	0.052760459	-2.266679898	0.005190787	0.206421653	-2.29863204	-0.537252052	0.158724672	-0.514769703	1.413287888	-0.11290984	0.400395388	-1.453646303	1.069030873	1.115817288	0.976637842	1.051316543	1.368167597	0.79609655	0.616109994	-0.062138223	-0.044489142	0.051453291	0.577496172	-0.827631974	-0.233829838	1.062130883	-0.678669493	0.781371591	0.271165764	-0.028236199	1.117894383	0.84995133	0.996261725	0.995461821	1.030974424	0.344986784	1.043425779	-0.050750162	0.689791366	0.537479517	-0.432590338	1.443709751	0.411002651	-0.737643118	-1.585324385	1.243035517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRH|5794	-0.097853848	-0.266944893	-0.376507033	-0.655490409	-0.653849479	-0.610068718	-0.819823969	-0.366158929	-1.041975337	-0.335431988	-0.574715621	-0.87680745	-0.106851827	0.261432343	-0.949822902	1.730044038	-0.957754724	-0.351851848	-0.26179118	0.985164081	0.421817433	0.678379428	3.114431522	-0.94610822	-0.421805276	3.616012092	-0.039891016	-0.174012718	-1.066736468	0.661397464	0.29120334	-0.782763548	-0.373066412	-0.257803254	-0.878586886	0.569275945	-0.550375228	-0.862112826	-0.993759419	-0.253105949	-1.011377197	-0.442675976	-0.396534667	-1.281592019	-0.445812629	0.050099543	-1.281592019	1.357607331	-0.263521386	-0.19094803	-0.841044276	0.463068924	-0.210516588	-0.518286338	-0.439193028	-0.167333993	-0.871574419	-0.318548006	-0.332368234	-0.116742612	-0.741442768	-1.122730279	-0.293468368	1.080261535	-0.819605504	1.990447612	-0.923125687	-1.029497196	-0.716642039	-0.886750723	-0.847946626	0.136895441	2.193925802	-0.123874366	0.352089491	-0.638209787	-0.055496261	0.590534909	2.118066899	1.593216829	-0.753930608	0.63792463	-0.040563391	0.613076825	-0.249765231	-0.238785321	2.691332368	-1.056206862	0.231413234	0.230654241	-0.049022821	2.243708185	2.908924435	-0.065294755	-0.570335999	-0.627964202	-0.101028016	-0.575924175	0.504126783	1.013975756	1.586134269	-0.372603795	1.026858679	-1.281592019	-0.718814945	0.989461633	3.876422613	2.347020166	-0.651954231	-0.373722309	-0.748941728	-0.549879062	-0.638716159	-1.014252862	-0.822999368	1.104575548	-0.932596301	-0.663286587	0.428780954	-0.425639132	-0.383028409	0.178057952	-0.913531315	-0.638209787	-1.065805572	-1.08572451	-0.000273974	1.852908619	-0.173315862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRN|5798	0.27024229	-0.626587796	-0.497076609	-1.069501614	1.899532056	0.23262808	0.486210189	0.699508153	-0.138661606	1.465569311	0.830733722	-0.213357198	-0.405798083	-0.85712449	0.32684028	-0.7803059	-0.600476001	-0.208569906	0.944037925	-0.620824704	2.537876259	0.534411389	1.024638415	0.277325253	-0.46538549	2.54321248	0.307633328	0.086391219	0.362200783	0.674901684	-1.069501614	-0.639944929	-0.789872518	-0.39310396	0.776582629	-1.069501614	0.640104368	-0.862300439	-0.821640024	0.161157101	-1.069501614	0.181087137	-0.145376153	0.636914837	-0.547080281	-0.746030874	-1.069501614	-0.115080622	-0.293317034	0.442312701	-0.915102706	-0.753413727	-0.292344882	0.571887052	-0.277456554	0.552320834	-0.333130207	-1.069501614	0.552262782	-0.697415823	-0.723553401	0.331630351	-0.436121006	1.471420541	0.323078851	-0.141095833	0.433107363	-0.058647093	-0.03511766	-0.12413155	-0.378310934	0.004152188	-1.069501614	-0.814412986	0.14055634	-1.069501614	-0.552462391	-0.146546395	0.84989347	1.224451441	-0.615115989	-0.08330651	-1.069501614	1.479496854	-1.069501614	0.080053227	0.581821069	-0.610706519	0.051231573	2.209853114	1.333762405	2.167458509	3.211909068	-0.671858807	-0.071449587	-0.907509523	-0.622990283	-0.692366536	-0.899233666	3.11924881	0.26207812	-0.49421741	0.450649666	0.44800003	1.474460112	-1.069501614	3.108393848	2.8150712	-0.915430938	-0.228040978	0.07875767	-0.439400866	-0.911084615	-0.839287564	-0.060859211	-0.609545498	-0.660796617	-0.886715148	2.487590097	-1.069501614	1.988052975	2.667728502	-1.069501614	-0.65041714	-0.883681203	0.304100257	-0.201711509	0.114229397	-0.888237845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRO|5800	-0.457102931	-0.733511934	0.869982069	1.241063932	0.111186776	-0.422023045	-0.102822889	0.153827113	-0.4477718	-0.075222106	-0.240984186	-0.677201195	-0.340049644	-1.578930996	-0.180238198	-0.159730636	1.713764791	-0.335281844	0.368960254	-1.336843713	-0.320719026	-0.086287742	0.02870604	-0.140415806	-0.538286068	-1.144060259	0.348059695	-0.351496436	-0.007815719	-0.588312625	1.846249469	1.283724054	1.486145888	-0.440494981	-0.342549401	1.744618585	0.255493405	1.539745599	1.702891165	-0.274190664	1.780700541	-0.552123344	0.365333135	-0.860855933	1.31746426	0.745181822	0.947195418	0.461164643	1.593726566	-0.180284622	1.029616298	1.412899949	0.102112858	-0.033578623	0.26045507	0.22516064	0.27438264	1.641950081	0.143205793	1.176329504	-0.513642191	0.146520997	-1.064572154	-0.183699547	-0.21778507	-0.123262802	-0.255014033	-0.460865661	-0.229956527	-0.223331453	-0.108179661	-0.599305752	0.005606209	0.959505245	0.033733768	-0.318018411	-1.59546508	-0.288386117	0.529606955	-0.51761923	-0.280280601	-0.022709076	-0.862228525	0.236619549	0.137628669	0.052621148	-0.421848521	-0.844607619	-1.850587781	-0.280253338	-0.398613688	-0.71278965	0.199257163	1.092409008	0.194642211	1.431076107	1.732532052	1.821526192	1.792586915	1.375737748	1.748074	0.336607699	-0.093560162	0.103446196	0.033807077	1.354625594	-0.051829111	-0.106815878	1.460219879	-0.078080476	-0.475934482	0.975666602	-0.018172083	1.51350102	-0.414545842	1.201024328	1.495021837	1.460040841	0.286060207	1.301810219	-0.111713765	-0.195024857	0.880509481	-2.12875484	1.462883426	-0.123010995	0.130593292	-1.685069985	0.844865048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRQ|374462	-0.030595678	0.315090523	1.774838773	1.520343996	-0.543681197	-0.754403079	-0.754403079	-0.754403079	-0.754403079	-0.209346054	-0.754403079	-0.360439229	-0.754403079	-0.754403079	-0.754403079	-0.571630298	3.128904123	-0.527395042	-0.046365881	-0.754403079	-0.754403079	-0.106269381	-0.041454262	-0.754403079	-0.754403079	0.210265514	-0.290426143	-0.754403079	-0.754403079	-0.283041071	2.124864987	0.965823041	1.858590959	-0.754403079	-0.754403079	1.578011722	-0.754403079	1.257975704	1.579779496	-0.754403079	1.767002621	-0.754403079	0.434315283	-0.754403079	1.534593805	0.577073609	0.938887492	-0.294009274	1.858445648	-0.754403079	0.613765809	1.79306491	-0.754403079	-0.560776747	-0.754403079	-0.754403079	-0.754403079	2.238674576	-0.754403079	1.486333745	-0.363405321	-0.367432004	-0.754403079	-0.386090783	-0.754403079	2.370541112	-0.754403079	-0.509047265	-0.754403079	-0.754403079	-0.754403079	-0.754403079	-0.560467691	0.974772696	-0.546702797	-0.477358918	-0.555490576	-0.116523928	-0.496926875	0.373326649	-0.754403079	-0.754403079	0.513708534	-0.754403079	-0.487419921	-0.754403079	-0.754403079	-0.754403079	-0.754403079	-0.754403079	-0.295685518	-0.387808918	-0.754403079	1.108779333	-0.754403079	1.336098	2.334869808	1.645692532	2.216431109	1.641734287	1.916597048	0.0230536	-0.506948726	-0.350252728	-0.42708191	0.971672801	-0.754403079	-0.754403079	1.408006573	-0.53553929	-0.754403079	0.766825625	-0.051288575	1.520655885	-0.118463893	1.378846585	1.744459086	1.839342798	-0.754403079	1.247813387	-0.375360754	-0.754403079	1.326489115	-0.601918629	2.321159762	-0.754403079	0.157962287	-0.754403079	1.252368417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRT|11122	-0.028147877	0.575057732	0.252090076	0.738863239	-1.024110942	-0.801684861	-0.210330023	1.921721929	-0.99796819	-0.796228382	-0.982685514	-1.269064586	0.475799183	0.356471985	0.210458976	-1.269064586	0.5438167	-0.649193959	-1.022768604	1.354001417	-1.269064586	-0.041135623	-0.831237432	-0.358959998	-1.269064586	-0.458954903	-0.637363991	0.293499365	-0.689527274	-0.721129836	0.254841683	0.730612206	0.497248168	-0.791549887	-0.656186151	0.147905483	-0.752337749	0.80921951	0.286364013	-1.269064586	0.809492983	0.373989888	0.471636627	-1.269064586	1.18903337	0.978625611	1.699416212	-0.957258789	0.095010152	-0.377983127	2.004701241	0.749078436	-0.248016824	-0.868819964	-1.269064586	0.066907359	-1.269064586	0.657264675	-0.840131744	2.243475326	-0.012762307	-1.269064586	-0.527906107	-1.269064586	1.74629665	-0.363908716	-1.269064586	-1.269064586	-1.269064586	0.676393619	-0.98652051	-0.350279339	-0.868195607	1.12815001	-0.842684721	0.085434339	2.432855335	0.237327465	0.159177837	1.337146004	-1.269064586	-1.269064586	-0.926448928	-1.269064586	-1.269064586	-0.398429235	-0.884247438	0.402218959	-1.269064586	-1.269064586	1.866641744	1.210640097	-0.469816382	1.412901341	-0.846880086	0.476047006	0.59717844	0.37599969	0.39863737	0.312139908	0.564186046	-0.931371731	-0.981411282	0.13305872	0.056204829	-0.043360716	-1.269064586	-0.575951571	0.763188604	0.033724863	-0.567257259	0.097991549	1.44345727	0.743402682	-0.153486318	0.778777875	0.658018184	0.769447587	-1.269064586	1.395351292	-0.174449628	-0.0429696	1.647533768	1.491357847	1.070472278	0.65772954	-0.510053657	1.045768171	0.783516485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVALB|5816	-0.615555202	1.409184486	1.210520633	1.330065	-0.864863725	-0.841594896	-0.953076716	-0.851666237	-1.07114689	-1.071173443	-1.198499621	-1.198499621	-0.222856213	2.477399186	-0.812609023	-0.555436936	1.209809239	-0.026880667	-0.92327257	0.951435294	-1.003367662	-0.382162299	-0.68661801	-1.198499621	-1.088427927	-0.882946015	-1.117357912	-0.711331804	-1.198499621	-0.243326256	0.765022376	0.882715712	1.065320507	-1.198499621	-0.98430834	0.849132801	-0.344250443	0.972736321	1.465648336	-1.198499621	1.140397715	-0.255284815	1.003439576	1.217435155	1.237439351	1.225181861	1.046084158	-0.865261286	1.162936191	-1.198499621	1.330466678	0.285161746	-1.010770569	-1.092763541	-0.579470514	-1.050738514	-0.906004493	0.957867385	-0.35451948	1.079366213	-0.984982329	-1.198499621	-0.005307469	-1.198499621	-1.198499621	-0.323990785	-1.091219329	-0.888309931	-0.974259863	-1.198499621	-1.198499621	-1.036265365	-0.578369017	0.900745672	-1.198499621	1.43789557	0.768222846	0.696235967	-0.474823201	0.277558037	-0.23186503	-1.198499621	1.743140892	-1.198499621	-0.866517911	-1.10506177	-0.374080935	-1.078710736	-0.10957331	-1.198499621	-0.866364438	0.765111784	-0.677754018	1.183003271	-0.438319228	0.727752954	1.209509616	1.092080108	0.839213859	0.732120005	1.379573044	-1.039861926	0.068790001	-0.410378899	-0.703680905	0.843485926	-0.593649921	-1.198499621	1.312357149	-0.855000275	-1.198499621	1.446411066	1.108333523	1.154719848	-0.954764394	0.435884283	1.125042337	1.0517977	-1.06396756	1.104562947	-0.496328079	-0.992692771	1.55111243	0.908988951	0.844866352	-1.013058998	-0.542400604	0.441559861	1.112819771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVRL4|81607	-0.251512378	-1.306855218	0.315570783	0.688457465	-0.984718899	-0.985634802	-0.782098286	-0.76784696	-1.516560866	-0.931100846	-0.815269967	-0.99757624	0.169454013	0.472830237	-0.090638332	-0.90620113	0.70165103	-0.722700045	-0.826308275	1.456219153	-0.309446058	-0.212848329	1.048890794	-0.874676181	-1.218731889	-0.065163106	-0.825185427	-0.034612358	-0.711885611	0.277207234	1.021536573	0.702059009	0.745283084	-0.925110057	-0.952947142	1.253263122	-0.845559013	0.622941055	1.104999137	-1.297765803	0.87378295	-1.596709414	0.88665695	0.661491212	1.346329198	0.891775592	1.065130546	0.106416685	0.791423259	0.627034338	0.603920081	1.147359146	-1.56908977	-0.703767574	-1.172256689	-0.454711514	-1.233062527	0.816247347	-0.769557076	0.908102791	-1.17268649	-1.273733667	1.388637211	-1.855624145	-1.580652682	-0.55509267	-1.297144995	-0.951626954	-1.218601385	-1.181665683	-0.748467246	-1.303946394	-0.984953923	0.726421494	-0.992137782	-0.746990274	0.837558793	-0.733102943	0.257964199	1.712256825	-1.674942731	-0.822192635	-1.609962719	0.34696519	0.392319387	-1.288313243	0.184821971	-1.010639715	2.099841898	-0.900198504	-0.855744414	-0.010320722	-0.351493276	0.928969456	0.324740286	0.903540152	0.913156337	0.684629015	1.03446087	0.638552504	1.075604122	-1.313686083	-0.236391058	-0.551021683	-1.100373053	1.44615698	0.494658502	-0.824755587	0.869938925	-0.775026519	-1.713318947	0.905587608	1.01958559	0.405753142	-0.905447336	1.489128878	0.8320519	0.821680139	-1.198330251	0.941805945	-0.090932123	-1.340172021	0.800573868	0.842080823	0.689294186	-1.183678468	-0.297684599	1.267121783	0.823416915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
