	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
SOSTDC1|25928	0.794025582	0.454167057	-0.796379284	1.494372673	1.149579312	1.039164387	-0.998898923	0.725509729	0.123567848	0.757475573	0.013815942	0.980621728	0.239144757	-0.321638654	-0.067382661	0.181928577	0.335189289	0.363770937	0.918914293	-1.606605714	0.830005421	-1.940110825	-2.42965546	0.575324393	-1.899658238	0.575754477	-0.480738588	1.077675349	0.941232454	0.81836939	0.992745343	1.138890258	0.718422756	1.141108006	0.860922515	1.089803916	0.986662002	-1.605655369	0.90081368	0.523734727	0.03441513	-0.999334408	-1.915383358	0.212723083	-0.085874113	0.193746653	-1.487720845	-1.776703518	0.434554451	0.5620903	1.022402346	-0.652157036	0.98353959	-1.087542068	-1.583600123	0.480650076	-0.2222325	0.464636806	0.643026537	0.232086649	0.478224995	0.917410546	0.688971369	1.088193956	0.679041967	0.737392097	0.293800361	0.58259964	0.056227724	0.600961355	0.395855584	0.489989884	0.631804905	0.878321729	-0.668885347	0.479984332	-0.197600877	-1.256146233	-1.693621355	0.02747456	0.465371818	-1.962786809	0.339494062	-1.769637813	-0.637435479	0.170990154	-1.096725465	-0.120800484	-0.229466223	-0.657736614	-2.190954096	0.417635812	0.011109056	0.497808619	0.617559172	1.02479243	0.395941948	0.715733723	-1.942430055	0.297687276	0.198665836	-0.205476532	1.159159075	-0.755100977	0.370571703	1.290924572	0.259666706	0.706098541	0.389145507	1.542302762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX10|6663	2.618047038	-0.180945749	-0.024144273	1.283776656	1.273771292	-1.083999406	-0.729372531	2.229988749	0.940298343	1.129379451	-1.083999406	1.346706162	-0.464026194	0.310363075	-0.712760602	-0.464192827	0.002978993	0.077746461	0.604488965	-1.083999406	1.79344304	-0.710578338	-1.083999406	1.27274806	-0.845921863	-0.852342829	-0.133795672	2.533406196	2.385338398	1.739847206	1.954282167	1.265519789	0.779377924	2.308462234	1.931750655	2.003866317	1.416606148	0.712345392	0.548476927	-0.754772068	-1.083999406	-1.083999406	0.081126689	0.315651596	-0.31908897	-1.083999406	-1.083999406	-0.837180662	0.74484765	-0.657382514	-0.835346467	0.340433989	-0.886978023	-0.358447929	-0.509638864	-1.083999406	1.236911925	0.216536902	-0.059947993	-1.083999406	2.226933835	1.817389942	1.913589129	1.76560107	2.42443271	2.860132182	-1.083999406	1.221155393	-1.083999406	-0.634011746	-0.503040526	-0.791136098	0.180523153	-1.083999406	0.614163727	1.528349131	0.233257582	1.101691258	-0.875026084	-0.507528358	0.523816034	-1.083999406	-1.083999406	-0.722117871	-1.083999406	-1.083999406	0.543337686	-1.083999406	-0.898568704	0.912802224	-1.083999406	-1.083999406	0.683884275	0.405582671	0.86091241	0.403812759	-0.270813526	-0.409544511	-0.065482441	-1.083999406	-1.083999406	-0.282273534	-1.083999406	0.571989465	-0.175160895	0.317615727	0.210280727	-0.805855511	1.84443779	1.398313836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX14|8403	-0.879954483	1.248544016	0.66149141	-0.541752487	-0.879954483	-0.625882265	-0.879954483	-0.879954483	0.871080596	-0.879954483	0.115534702	-0.879954483	1.986511023	0.33569108	-0.623003918	0.991931795	-0.32972457	-0.879954483	1.637003557	1.043958162	-0.631273198	1.161820296	-0.383932854	-0.879954483	-0.879954483	-0.879954483	0.60316671	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	1.526662099	-0.455374708	-0.655480974	0.61314031	-0.154885451	-0.879954483	1.403637011	1.498956659	-0.879954483	-0.514366763	-0.879954483	-0.879954483	-0.879954483	0.913726235	-0.879954483	-0.46661308	0.50363857	2.189336716	0.199070077	1.1772501	0.448608447	-0.879954483	-0.331825886	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.183553431	-0.879954483	-0.191795308	-0.651603464	-0.879954483	-0.879954483	-0.879954483	0.161245404	0.237954974	-0.615711552	0.193485398	-0.134317739	-0.879954483	-0.879954483	-0.879954483	1.258145268	2.107766686	-0.630321825	0.511001298	1.237167118	-0.879954483	-0.879954483	0.319973673	1.837278346	-0.879954483	-0.879954483	-0.879954483	-0.879954483	-0.879954483	0.074039425	-0.879954483	0.539085037	-0.28561665	0.084880418	0.445177749	-0.662200167	1.499221961	-0.615172527	0.422624636	-0.134442277	-0.3926548	1.335242002	-0.36621663	-0.879954483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX1|6656	-0.274512939	1.115406271	1.340830447	1.259342327	-0.641450054	-1.022067151	-1.022067151	-0.197672856	1.003879794	-0.560329431	0.154152164	-0.803903226	-0.350712991	-1.022067151	0.111016313	0.031532449	-0.763857471	-0.448460831	-1.022067151	-0.416680441	-0.565356018	1.746409251	-0.792790176	0.433968896	0.472767895	0.415552345	-0.451539058	-0.59670971	-0.14847909	-0.535874005	-0.516095948	-1.022067151	-0.779301473	-0.446183303	-0.672034697	-0.232265797	-0.764566451	-1.022067151	-0.829832242	-0.151945305	-1.022067151	2.275427073	-1.022067151	2.039645299	1.304719161	-0.618374409	-0.402304885	-1.022067151	0.385180612	-1.022067151	1.274860747	-0.818472394	1.008677312	-1.022067151	0.246444205	1.926059643	-1.022067151	-1.022067151	-0.211443213	-1.022067151	-0.536298964	-1.022067151	-0.60051001	-0.16910138	-0.298265938	0.214781869	1.094229686	-1.022067151	0.578689143	-1.022067151	-1.022067151	1.115454816	-0.601278471	-0.000464146	-0.823571652	-0.542377908	-1.022067151	1.576506734	-1.022067151	-0.550772737	-0.155409099	-1.022067151	-0.79488292	-1.022067151	1.126156123	0.661857075	-0.786927374	-1.022067151	0.933279563	0.74621406	-0.503658746	-1.022067151	-0.438591461	0.138213092	-0.82534763	1.28952728	-0.762300861	-1.022067151	0.004522572	0.983207949	-1.022067151	0.048356984	0.701289221	-0.813032209	-0.831748107	0.264500284	-0.637363215	1.760536486	0.378524626	1.528423341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX2|6657	0.946283324	-0.468930787	-0.520163318	0.71524819	0.553418418	-0.790597472	1.317301469	1.087381175	0.257313761	0.511793034	-1.097209784	-0.033135445	-1.097209784	-0.58605763	-0.918489602	1.809306919	-0.869717831	-0.471965331	1.877351903	-0.813125146	0.720957395	-0.785701374	-0.752205382	-0.105985783	-1.097209784	-0.657225661	-0.59455415	0.84582876	1.102880546	0.151054087	0.396570379	-0.3188559	-0.883324548	0.701418313	0.236942434	0.053753321	0.157296048	-0.156291119	1.823935938	-0.647054657	2.259020903	-0.100837262	-0.432736428	0.942163781	-0.536563442	-0.94845327	-0.842927783	-0.746358322	-0.146066466	-0.887933825	-0.631697575	-0.597155219	-0.711183093	1.815636286	-1.097209784	2.037433105	0.112078298	1.618197412	-0.579176647	-1.097209784	1.039726895	0.108068053	0.066138796	0.368171558	0.913656624	1.23579483	-0.285981991	0.35735414	-1.097209784	-1.097209784	1.555002311	-1.097209784	-0.577479902	-0.728328995	-0.365230783	0.255085224	2.160564932	0.097341809	-1.097209784	0.152189477	-0.552407764	1.687100013	2.474710495	-0.368493305	-0.803832077	-1.097209784	-0.463548043	-0.9113759	1.853308949	-0.049872912	-0.751418492	0.535231031	1.006818053	-0.216921671	-0.035740523	-0.606835731	-0.350051163	0.290373388	-0.379673246	0.89583218	1.423897727	-0.428408869	-0.791289475	-0.253144791	-0.804542865	-0.331178679	-0.483192198	-0.865181734	0.423668313	0.278880076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX8|30812	0.526359804	-1.208160791	-1.090240353	0.646355072	0.265299094	-0.73786688	0.699715861	0.858924354	0.698344017	0.607495615	-1.672530349	0.948557884	-0.895765347	0.037090744	-1.212750095	-0.64109485	0.243360096	-1.673283835	1.666420773	-1.269036879	0.307473305	1.747969615	1.039090256	1.039217996	-1.871385361	1.368226947	0.305406929	0.475105298	0.56260377	1.024946165	0.355943623	0.506766355	-0.090535101	0.515563864	0.293582212	0.837037141	-0.169111421	2.077046867	-0.733795247	-1.443059439	-0.748614095	-0.392379284	2.259431662	-0.41892973	-0.551237002	0.38259099	-0.78561539	-0.703317703	-0.123170901	0.575402018	-0.200374853	0.939822432	-0.007824247	0.636687366	0.914729363	-1.362617375	1.462883314	0.732044753	-0.729827189	-0.927787602	0.863859741	0.016107164	1.217533949	0.730106368	0.27389959	0.816363974	-0.828581548	-0.911489391	-0.40907724	0.595034066	1.056195941	0.924032477	-1.110926103	-1.537008629	-0.856306046	0.644208932	-1.264464884	2.101025241	-0.858519261	-0.798133433	-0.473361226	0.147705519	-1.01114169	0.363090058	-1.248362655	-1.461953119	1.919533036	1.830448908	-1.117708406	2.219309485	-1.00338696	0.400306242	-0.668095152	-0.560175566	-0.432658539	-0.316842249	-0.98544188	1.82389072	-0.605035763	0.678167111	0.449533433	-0.912338882	-0.774717508	-0.709115809	-0.622775963	-1.167086802	-0.771275164	-0.442698432	0.296212353	-0.216387423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP5|389058	-1.223447622	0.209189434	0.623619119	0.5079203	-1.899420103	-0.054807331	0.068824086	-1.244189634	1.039056672	-2.243102682	0.802400168	-1.463001122	-0.314865683	0.503081834	0.285242728	0.96222317	0.279504437	-1.657518819	0.491792553	-0.996021532	0.342552688	0.972385639	-0.261059062	-1.280644489	-2.156480333	-0.145532699	-0.144329864	-0.93286976	-0.601950239	-0.698870329	-0.581071157	-0.773228235	-0.500726167	-1.218665357	-1.220394491	-1.16795636	-1.936179196	0.408445436	0.405381913	0.748113953	1.029814128	0.345169671	0.369804686	0.027093942	-0.279671021	-0.159949803	-1.000549923	0.685878314	-0.183032059	-0.49850198	0.067571492	0.030181449	-0.297962293	0.713479312	-0.020510389	0.184886575	-0.442189177	0.775498821	-2.262402295	-0.175442812	-1.263067799	-0.876888476	-1.856162778	-0.953594934	-0.212378642	-0.025276409	0.972250893	-1.081199891	0.864891868	-0.488043034	-0.039760195	-0.383402339	-0.862131982	1.005064391	1.016394694	-0.346588732	1.058359007	-0.39621345	-0.868844687	0.965159403	1.443328292	1.482092194	0.723575494	-1.28795483	-0.397978926	-2.048922778	-3.073673568	-1.854125227	0.549450642	-0.231012822	0.068164062	0.412968564	-0.041753048	-2.722234883	-0.605406829	0.511188905	-0.180983985	0.001785284	1.269964684	0.69349628	1.086421173	-0.983367555	0.174918793	-1.656419858	-1.223030194	-0.591683613	-0.160280086	1.251848072	-0.474038196	-1.374962601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP8|221833	-1.00394852	2.767050875	-0.120976013	-0.802769774	-1.00394852	-0.53478311	0.228001737	-1.00394852	0.006538669	-1.00394852	0.480464723	-1.00394852	-1.00394852	0.838444335	-0.530076878	1.310225756	-0.655849793	0.296025932	-0.381834355	0.604037217	-0.73927925	-0.728688294	-0.306512914	0.93258033	0.34450994	-1.00394852	0.38753986	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-0.532061285	-1.00394852	-1.00394852	-0.293916957	-0.39864402	-1.00394852	2.310125492	-0.232264026	-0.201231647	0.200511076	1.056296688	-0.776327487	-0.35916921	-0.688894161	0.687406209	-1.00394852	1.955858241	0.92539534	1.111497445	-0.648246609	-0.744630846	0.445147369	1.371010826	-0.174499871	-0.211275756	0.131687192	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-1.00394852	-1.00394852	2.056887884	-0.408601976	0.226009221	-0.76091657	-0.262377499	0.509338694	-0.116139656	-1.00394852	3.496972054	1.719239163	-0.753816343	0.089943372	-0.384365479	0.153694493	0.506671987	-0.551406142	-0.480266519	0.03443476	-0.275176634	-0.523071967	2.95097859	-0.104988989	0.100720226	2.694297464	0.359484729	0.554979927	1.757709501	-0.063530614	0.109871626	1.022815105	-1.00394852	-0.337351407	1.095352155	-0.706867353	-0.009002301	-1.00394852	0.044532128	-1.00394852	-0.276708664	-0.765319291	-0.317640335	0.736836961	-0.143106289	0.304153134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPACA3|124912	-0.785797711	0.794601296	2.898737942	-0.760898969	-0.605927718	1.227688882	-0.667089077	-0.785945151	-1.125068261	-0.495283701	-0.809909051	-0.00394229	0.502627471	0.926529526	1.281826388	-0.758097516	0.978164688	0.477693527	-1.125068261	1.35270989	1.823273831	0.509453554	-0.812347224	0.360625267	0.409728239	-1.125068261	1.623850419	-0.78128995	-0.424581293	-0.211858875	-0.434951692	-0.74741365	-0.386722426	-1.125068261	-0.145086659	-0.583719345	-0.773851634	-1.125068261	-0.862870541	1.816830962	-0.808591609	1.230057589	-1.125068261	-0.25052575	0.398994841	1.124854325	-0.731410557	-0.408623647	-0.857994828	-1.125068261	1.757986395	-1.125068261	-0.679990325	-0.765192217	-0.512351075	-1.125068261	-1.125068261	-1.125068261	0.840212593	1.081021363	-0.836010563	-1.125068261	-1.125068261	-0.052258581	-1.125068261	-0.755778654	-0.85891342	-0.189842534	-0.513038997	-0.693374012	-1.125068261	-0.1539687	0.507986224	1.328172059	-0.854331444	-0.840536643	-1.125068261	-0.106861562	-0.071845844	0.519021557	-0.371956386	-0.51183554	-0.424581293	-1.125068261	1.052705046	-0.638548662	-1.125068261	-1.125068261	-0.70341315	1.807571133	-1.125068261	-1.125068261	-0.628079512	0.54750198	0.00182247	-0.097826287	0.892283876	-1.125068261	2.115783866	-0.824500871	1.117128633	0.412352282	0.603503792	-0.839956231	1.240821931	1.164661238	0.09751923	1.355615447	-0.571885392	-1.125068261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPAG16|79582	0.536855268	0.338857225	1.051431197	0.328542931	0.496833848	-1.323436367	-0.295813285	0.80563859	0.740386358	0.462823475	0.982331397	0.617016058	0.342291919	-1.867316057	0.630768205	0.565617998	0.298653701	0.559280148	0.455378549	0.148596846	0.57938622	0.647017344	-2.346751078	0.31651308	-1.926338413	0.422159027	0.620780569	0.90573766	0.751745283	0.707005288	0.978882875	1.056459838	1.017745593	0.561999254	0.400271051	0.627573534	0.430457323	-1.437777293	-0.283038821	0.928080389	-0.480672931	0.583490613	0.137982776	0.626340466	0.676353617	0.244895967	0.824103703	0.65320144	0.545655726	-1.465086947	0.904624715	0.006072721	0.194877329	0.26011883	-2.385635582	-2.491410172	0.368836648	0.40948577	0.74459496	-0.49892404	0.409752934	0.430460628	0.606807671	0.53401448	0.591330494	0.795796542	-1.666319711	0.770013187	0.77501611	0.361037608	0.663483788	1.140945755	0.437044715	0.800305053	0.796415518	0.426883368	-1.844145446	0.06099893	-1.423577812	0.450230667	0.09806802	0.132526838	1.08812521	-1.744015345	0.793837726	0.764854821	-1.344198203	0.050781494	-1.994163341	0.505128367	-0.130070306	-1.86383461	-0.669660611	0.88309164	0.080054256	-0.84892324	-0.677783067	0.323114945	-1.717538221	0.540584681	0.444512582	1.120982173	1.21840555	-0.610695249	0.401472861	0.915017576	0.955841141	-1.628699064	0.250126483	-0.276798879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPDEF|25803	0.70518016	-0.299756457	-1.681109036	0.099396726	0.55858871	-0.454218528	0.189701815	0.633912446	0.606151299	0.611443591	-0.634400933	1.059049744	0.295597047	-1.650887083	-0.213613535	0.907780112	-2.335242775	0.098646586	1.002111567	-0.129563467	-1.691657202	-2.445423336	0.927563748	-1.039349349	0.38905213	1.699737866	0.255268531	0.919382432	0.692288861	1.195735802	1.246777666	1.343441219	1.368227788	0.721674197	1.158860473	1.267616369	1.002193727	1.310907224	-0.280747606	1.401115544	1.42707863	0.043386796	0.78720904	0.15290155	-1.033117596	-1.337575749	0.601200705	0.255946414	-1.495598738	0.295274188	-1.467750103	-0.748749591	-0.421681032	0.824342829	0.274879437	1.088433264	-0.219562024	0.026154397	-0.328100763	0.468152247	0.532447011	1.104121526	1.192664353	0.964522074	1.112469982	-0.048452615	0.699976315	0.568294095	-0.1125373	0.323650256	0.877011203	1.321667289	-2.708408888	-1.135226001	-1.0746225	0.131109216	0.388123237	-1.870050989	0.425577027	-0.029738526	1.081495965	1.73287031	-1.952620507	1.062931356	-0.190937316	-0.251305557	-0.111636488	-2.344944448	0.817085864	-1.376537626	0.855673579	0.89403072	0.693591683	-0.736134526	-1.149962144	-0.363550317	-0.980862395	0.737328449	-2.193645218	1.15209602	-0.469502366	-0.407075291	-0.805251932	1.013981376	0.351077433	-0.52945305	0.379257843	-1.125062417	-0.265591703	0.094133675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPDYC|387778	-1.132298166	-1.132298166	0.496460459	1.33412307	-1.132298166	0.314449217	0.128847493	-1.132298166	-0.372038144	-1.132298166	3.206338046	-0.552567247	0.01932816	0.007340266	0.513384903	-0.224711124	-0.253459846	-0.32843682	-0.304800858	0.95619755	-0.041795251	-0.403208548	-1.132298166	-1.132298166	-1.132298166	-1.132298166	0.089482872	-0.742502967	-1.132298166	-0.804191367	-0.349805156	-0.704092112	-1.132298166	-1.132298166	-0.82009656	-0.518486295	-0.734068985	-1.132298166	-0.437915849	1.728105069	-1.132298166	-1.132298166	-0.796553058	-1.132298166	0.301170343	-0.252703409	-0.392631847	0.287262459	-0.42744963	-0.507600112	-0.768193955	-0.404896326	1.577285234	-0.724250452	-1.132298166	0.932729355	0.559351638	2.514173756	0.84800248	-0.73472752	-0.804548278	-0.571418353	-1.132298166	-1.132298166	-1.132298166	-1.132298166	-0.830516827	-1.132298166	1.493154937	2.905428669	-0.749175682	-1.132298166	0.551005192	-0.023701117	0.232573436	-0.238330993	-1.132298166	-0.562864386	-0.036106345	1.61507783	-0.881585528	0.622221746	0.947373352	1.019992836	-0.296278757	-0.397345645	-1.132298166	0.425486647	-0.227338497	-0.440376234	-0.776794961	0.21753011	1.53330411	-1.132298166	-0.42483347	-0.743389704	-0.249338956	1.637644078	-0.406662628	-1.132298166	0.791438971	0.951773071	-1.132298166	0.005049113	-0.618568339	0.75393322	-0.054488794	0.477408103	-0.306374595	-0.827151612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
